,experiment,clip,effort_0.01,effort_0.02,effort_0.03,effort_0.04,effort_0.05,effort_0.06,effort_0.07,effort_0.08,effort_0.09,effort_0.1,effort_0.11,effort_0.12,effort_0.13,effort_0.14,effort_0.15,effort_0.16,effort_0.17,effort_0.18,effort_0.19,effort_0.2,effort_0.21,effort_0.22,effort_0.23,effort_0.24,effort_0.25,effort_0.26,effort_0.27,effort_0.28,effort_0.29,effort_0.3,effort_0.31,effort_0.32,effort_0.33,effort_0.34,effort_0.35,effort_0.36,effort_0.37,effort_0.38,effort_0.39,effort_0.4,effort_0.41,effort_0.42,effort_0.43,effort_0.44,effort_0.45,effort_0.46,effort_0.47,effort_0.48,effort_0.49,effort_0.5,effort_0.51,effort_0.52,effort_0.53,effort_0.54,effort_0.55,effort_0.56,effort_0.57,effort_0.58,effort_0.59,effort_0.6,effort_0.61,effort_0.62,effort_0.63,effort_0.64,effort_0.65,effort_0.66,effort_0.67,effort_0.68,effort_0.69,effort_0.7,effort_0.71,effort_0.72,effort_0.73,effort_0.74,effort_0.75,effort_0.76,effort_0.77,effort_0.78,effort_0.79,effort_0.8,effort_0.81,effort_0.82,effort_0.83,effort_0.84,effort_0.85,effort_0.86,effort_0.87,effort_0.88,effort_0.89,effort_0.9,effort_0.91,effort_0.92,effort_0.93,effort_0.94,effort_0.95,effort_0.96,effort_0.97,effort_0.98,effort_0.99,effort_1.0
0,1,video3,3854.143703790407,3385.5872206841045,3108.118607730421,2909.719498805381,2754.946299507259,2627.9112520550552,2520.0983951174,2426.40449768761,2343.526949768793,2269.2042644209328,2201.819314306373,2140.1753517225,2083.361676298376,2030.6690489984617,1981.5342529040352,1935.5025165227207,1892.201306239603,1851.3215926441217,1812.6041692311007,1775.8294708860778,1740.809869367138,1707.383755699955,1675.4109338629728,1644.7689916366623,1615.3504098221156,1587.060236485106,1559.814198595341,1533.5371558615368,1508.1618249023118,1483.6277189113698,1459.8802605371825,1436.8700350733498,1414.552158127573,1392.8857373234998,1371.8334117284858,1351.360955908634,1331.4369380187202,1312.032423307051,1293.1207159789396,1274.677133609803,1256.678809300572,1239.1045175767997,1221.934520689961,1205.1504325155586,1188.7350976830176,1172.6724839351732,1156.9475860156922,1141.546339633097,1126.455544258658,1111.662793690994,1097.1564134676055,1082.9254043281755,1068.9593910403878,1055.2485759887727,1041.7836970040007,1028.555988975721,1015.5571488484146,1002.7793036485828,990.2149812332676,977.8570834865212,965.6988617217814,953.7338940757644,941.9560647032037,930.3595446030872,918.9387739248472,907.6884456196684,896.6034903157783,885.6790623094103,874.9105265740125,864.2934467000367,853.8235736865429,843.4968355132146,833.3093274285196,823.2573028957195,813.3371651439883,803.54545927664,793.8788648929494,784.3341891840345,774.908360466508,765.5984221211446,756.4015269064078,747.3149316193483,738.3359920786853,729.4621584070185,720.6909705910082,712.0200543000783,703.4471169457709,694.96994396529,686.5863953141583,678.2944021539286,670.0919637221239,661.9771443724908,653.9480707744993,646.0029292620345,638.139963321696,630.3574712120519,622.6538037057305,615.02736194678,607.4765954163292,600.0
1,1,video7,641.5170885469839,625.3530157448677,618.6851422327873,615.5875261323381,614.3001614353165,614.0754515905734,614.5319762892758,615.4516067205182,616.6994026148965,618.1869416820805,619.8536771428817,621.6566851630997,623.5646695121773,625.5542783934582,627.6077480279497,629.7113429493793,631.8542933756391,634.0280530059413,636.2257692827634,638.44189804693,640.6719184765847,642.9121190300381,645.1594345344082,647.4113206904874,649.6656563354899,651.9206665618158,654.1748616887778,656.4269884129757,658.6759904063489,660.9209763095396,663.1611935624037,665.3960068774738,667.6248804330739,669.8473630663578,672.0630759009608,674.2717019620281,676.4729774224656,678.6666841949453,680.8526436395648,683.0307112005908,685.2007718202592,687.3627360051084,689.5165364423816,691.6621250818025,693.7994706124246,695.9285562759607,698.0493779675746,700.1619425829819,702.2662665771768,704.3623747054725,706.4502989219907,708.5300774144602,710.6017537572773,712.6653761674079,714.7209968498859,716.7686714215392,718.8084584031325,720.8404187714495,722.8646155639865,724.88111352989,726.8899788215986,728.8912787223759,730.8850814055259,732.8714557216085,734.8504710104312,736.8221969350006,738.7867033349353,740.7440600971636,742.6943370419785,744.6376038227439,746.5739298377543,748.5033841529128,750.4260354340548,752.3419518878698,754.2512012104849,756.1538505428975,758.0499664325155,759.9396148001445,761.8228609118553,763.6997693551896,765.5704040192566,767.4348280782921,769.2931039783152,771.1452934265474,772.9914573832925,774.8316560560143,776.6659488953669,778.4943945929737,780.3170510807377,782.1339755315448,783.9452243611662,785.7508532312467,787.5509170532441,789.3454699932,791.1345654772506,792.9182561977805,794.6965941201317,796.4696304898066,798.2374158400837,800.0
2,1,video12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,video4,216.23532076019825,217.6751318660784,218.52666680182608,219.1350419859924,219.6093508942405,219.99846390646627,220.3285630441154,220.6153316917208,220.8689160427328,221.0962617055877,221.3023339788374,221.49080653304367,221.6644743496768,221.82551368293355,221.97565240971016,222.1162854716796,222.248555375756,222.37340972831456,222.4916432465016,222.60392901835547,222.7108421547294,222.81287795333893,222.91046603613228,223.00398148635665,223.0937537187708,223.1800736153662,223.2631993185273,223.3433609739409,223.42076464388265,223.4955955592397,223.568020840056,223.6381917855954,223.70624581320487,223.7723081087247,223.83649303848705,223.89890536309449,223.9596412854793,224.01878935968915,224.07643128204728,224.13264258250595,224.1874932309404,224.2410481706464,224.293367789292,224.34450833592444,224.39452229128747,224.4434586975873,224.4913634529255,224.5382795748492,224.58424743682733,224.62930498092737,224.6734879095089,224.7168298583748,224.7593625534903,224.8011159531092,224.84211837690864,224.88239662353152,224.9219760777661,224.9608808084394,224.9991336579739,225.03675632444708,225.0737694368933,225.1101926245072,225.14604458033048,225.1813431199428,225.2161052356204,225.25034714637525,225.28408434424625,225.31733163717425,225.35010318875885,225.38241255516644,225.41427271942968,225.44569612335795,225.4766946972552,225.50727988762367,225.5374626830161,225.5672536381802,225.59666289663423,225.6257002117885,225.65437496672908,225.68269619275992,225.71067258679943,225.7383125277126,225.76562409165768,225.7926150665172,225.8192929654782,225.84566503982188,225.87173829097588,225.89751948188143,225.9230151477201,225.9482316060436,225.97317496634668,225.99785113911813,226.02226584440504,226.0464246199204,226.0703328287234,226.0939956664997,226.1174181684655,226.1406052159183,226.1635615424578,226.18629173989456
4,1,video1,983.5723578416386,929.5643161147708,897.391060807829,874.2985777993441,856.2330126863918,841.3717063602305,828.7354365533284,788.8909053632192,780.4306390243516,772.8347550660469,765.940626414065,759.6277767633228,753.8044397392359,748.3990874454513,743.3548732918842,738.6258623322007,734.1744001960391,729.9692310512578,725.9841222532367,722.1968401973605,718.5883748850221,715.1423440126715,711.8445288700333,708.6825085110768,705.645368217963,702.7234648425983,699.908236197388,697.1920449223699,694.5680495998198,692.0300975972489,689.5726353822649,687.1906329954517,684.8795200787554,682.6351313987802,680.453660220978,678.3316182137714,676.265800814012,674.2532571839517,672.2912640474345,670.3773028187971,668.5090395389245,666.68430721452,664.9010902229063,663.1575104988075,661.4518152639864,659.7823660972695,658.1476291728197,656.5461665198247,654.9766281778312,653.4377451397063,651.9283229890997,650.447236151887,648.9934226917743,647.5658795893421,646.1636584515586,644.7858616054679,643.4316385354474,642.1001826283801,640.7907281952942,639.5025477417563,638.2349494624564,636.9872749382263,635.7588970161576,634.5492178556076,633.3576671247346,632.1837003338492,631.0267972932966,629.8864606848588,628.7622147367842,627.6536039935397,626.5601921722745,625.4815610987481,624.4173097161813,623.3670531611097,622.3304219008741,621.3070609278681,620.2966290061172,619.2987979661661,618.3132520445852,617.3396872647605,616.377810855902,615.4273407074679,614.4880048564459,613.559541005139,612.6416960673098,611.7342257406931,610.8368941040627,609.9494732371761,609.0717428620591,608.2034900041955,607.3445086723248,606.4945995556193,605.6535697371271,604.821232422446,603.9974066826546,603.1819172106209,602.374594089857,601.5752725751498,600.7837928842569,600.0
5,1,video9,4658.193611190663,4084.443010882343,3743.044081265338,3498.179288219051,3306.7188200049186,3149.2827165646167,3015.463867336928,2899.01628395872,2795.892592643895,2703.3182091425065,2619.3071267599744,2542.3882930229606,2471.4413551946564,2405.593148336341,2344.149800973505,2286.550684656357,2232.3362759674174,2181.1251699776044,2132.5972836903625,2086.4813496162824,2042.545447264762,2000.5897272550085,1960.440745171864,1921.9469955138263,1884.9753528362733,1849.4082073867123,1815.141138561401,1782.0810092795268,1750.144392999957,1705.1489699860049,1675.6169966664602,1646.9930110946134,1619.2219827369838,1592.253761246959,1566.0425146156092,1540.546246030257,1515.7263765579246,1491.5473831673662,1467.9764835029614,1444.9833603403877,1422.5399198711705,1400.6200789470618,1379.199577214259,1358.255810719737,1337.7676841078046,1317.7154789666995,1298.080736250749,1278.846151008487,1259.995477901255,1241.5134462105086,1223.385683211743,1205.5986449447928,1188.1395535391443,1170.996340362764,1154.1575943561215,1137.612514993722,1121.350869383839,1105.3629530769863,1089.6395542042617,1074.1719206116272,1058.951729694296,1043.9710606691356,1029.2223690521182,1014.6984631335602,1000.3924822660988,986.2978768002638,972.4083895196392,958.7180384430044,945.2211008743284,931.912098593303,918.7857840900066,905.8371277563512,893.0613059555677,880.4536898984294,868.009835261571,855.7254724891709,843.5964977246539,831.6189643240332,819.7890749063793,808.1031739013688,796.5577405568397,785.1493823727783,771.6471781152882,760.6459579829457,749.7707235207995,739.0185742745114,728.3867093391207,717.8724228431772,707.4730996865103,697.1862115146114,687.0093129140902,676.9400378147899,666.9760960851337,657.1152703085121,647.3554127291233,637.694442356777,628.1303422207886,618.6611567638221,609.2849893672403,600.0
6,1,video10,6524.187177127503,5653.644156632439,5124.783743685902,4775.9298897351255,4502.7264699740335,4277.789239234852,4086.393467487954,3890.846934417096,3744.3856460704073,3612.8143628926864,3493.33786443512,3383.8844112342367,3282.875271603327,3189.0793955833524,3101.518044356956,3019.4000723611907,2942.076741332323,2849.1160188892027,2780.45937758189,2715.1931468793014,2652.9923112839147,2593.576712589964,2536.703135963756,2482.159070349106,2429.75773492443,2379.334075038329,2330.741509116928,2283.849263456996,2238.540171726332,2194.7088451106347,2152.2601405508763,2111.107870573839,2071.1737103389214,2032.3862667587805,1994.6802816521777,1957.9959463934983,1922.2783098268687,1887.476764601472,1853.54459977148,1820.4386096495048,1788.1187506243475,1756.5478390462545,1715.73198700979,1685.8244496458883,1656.5631849470292,1627.9203143282416,1599.8697360297751,1572.3869768179286,1545.4490588682943,1519.0343800018354,1493.1226056959615,1467.694571506829,1442.7321947195012,1418.218394197302,1394.1370175325228,1370.472774714034,1347.2111776233069,1324.3384847546577,1301.8416506265598,1279.708279413996,1257.9265823855276,1236.4853387761657,1215.373859767956,1194.5819552865737,1174.0999033533094,1153.9184217598674,1134.0286418575636,1114.4220842741172,1095.0906363901888,1076.0265314245598,1057.2223289920585,1038.6708970111654,1020.3653948502956,1002.299257612416,984.4661814666462,966.8601099442952,949.4752211239664,932.3059156376188,915.346805434761,898.5927032483806,882.0386127102347,865.6797190682594,849.5113804623584,833.529119718834,817.7286166267777,802.1057006628923,786.6563441336484,771.3766557065604,756.2628743041619,741.3113633366621,726.5186052508483,711.8811963747169,697.3958420386728,683.0593519557656,668.8686358445076,654.8206992791829,640.9126397536465,627.1416429453857,613.5049791679074,600.0
7,1,video11,790.0145330169134,753.514505670226,731.9212506660579,716.4913328438042,704.4601647618103,694.589093256287,686.2144354550021,678.9385975491117,672.5043397958611,666.7355557891867,661.5063424700253,656.7235431216641,652.3162794028574,648.2293609929507,644.4189668052886,640.8497181242068,637.4926375548322,634.3236902180868,631.3227184999953,628.4726493863918,625.7588947017082,623.1688904956395,620.6917385310551,618.3179238502237,616.0390898227522,613.847857176893,611.7376770763849,609.702710830781,607.7377306447763,605.8380371372863,603.9993903391625,602.2179516084002,600.4902344523193,598.8130626654754,597.1835345142606,595.5989919489094,594.0569940186583,592.5552938193739,591.0918184246166,589.664651348219,588.2720171643634,586.9122679741145,585.5838714584623,584.2854002996698,583.0155227869573,581.7729944508095,580.5566505935501,579.3653996033142,578.1982169547787,577.0541398136567,575.9322621734366,574.8317304625346,573.7517395682637,572.6915292310193,571.6503807680331,570.6276140911885,569.6225849877517,568.6346826366787,567.6633273364014,566.707968422839,565.768082358823,564.8431709782647,563.9327598702578,563.0363968899348,562.1536507843191,561.2841099226764,560.4273811219612,559.583088558938,558.750872761404,557.9303896717053,557.1213097764204,556.3233172966673,555.5361094340374,554.7593956676282,553.9928970980748,553.2363458348547,552.48948442348,551.7520653095096,551.0238503365593,550.3046102757669,549.5941243843686,548.8921799912507,548.1985721075237,547.51310306032,546.8355821481815,546.1658253165186,545.503654851756,544.8488990928863,544.2013921592597,543.5609736935185,542.9274886186803,542.3007869084433,541.6807233698557,541.0671574375684,540.4599529789236,539.858978109213,539.2641050164692,538.6752097952066,538.0921722885682,537.5148759383737
8,1,video8,5232.579980457432,4667.38902368177,4320.835525812501,4047.794828851138,3863.051255847032,3709.88929576049,3578.727217451985,3463.873534619779,3361.3935533366976,3268.984437856288,3184.819293287208,3094.599258639635,3023.5822602479384,2957.547147711338,2895.84553646176,2859.162488409316,2792.9268139554733,2741.095474777536,2691.989774131897,2645.3490368364,2609.219074263532,2566.5999622773497,2525.870579753948,2486.8817512556434,2449.5017858021893,2420.6337603480165,2385.9151511006803,2352.498336229861,2320.298633287375,2289.239493369233,2265.232481101189,2236.06768518588,2207.858410641804,2180.551358314349,2154.09752369576,2128.451720786159,2103.572169762595,2079.420138369216,2055.959628757156,2033.1571029533936,2010.9812413040024,1989.4027291804853,1968.394068005168,1947.929407278477,1927.9843948067733,1908.536042761372,1889.5626067671776,1871.043570831324,1846.142514461984,1599.63944498725,1572.2739526815544,1546.0420528440509,1524.695133432067,1504.194409119182,1488.0810368118134,1469.0935455356134,1454.2379467770384,1439.9328216503245,1429.3123049436097,1415.9639690400122,1403.1247076953064,1393.6359493547438,1384.4403943230411,1372.864633810877,1364.3252226861923,1356.0557954076066,1348.0497186314883,1340.3006313107317,1332.8024294713491,1325.5643559672687,1318.549400098423,1311.7684856745434,1305.2164025103905,1298.8881358066783,1292.778856135673,1288.5260204662504,1282.762908433874,1277.2063032472447,1273.263009422977,1268.031833273854,1264.2575700084749,1259.339759920692,1254.6105778193896,1251.1107402369316,1246.677416203922,1243.326702015285,1239.1790180254595,1235.970731446303,1232.099083509975,1229.0269730818172,1225.987651236532,1222.4805405129248,1219.569468678818,1216.3174364045835,1213.5292846285945,1210.7693127347084,1207.8542470429993,1205.2104379433024,1202.5925261239431,1200.0
9,1,video6,4457.007656384525,4132.74906493249,3939.231800597354,3800.1711588225694,3691.286993020183,3601.6527011147523,3525.3938536612004,3458.981488598376,3400.127023065482,3347.260480406435,3299.257402608353,3255.2844336255203,3214.706571705809,3177.028690767549,3141.8571659897743,3108.873834635044,3077.8178164704614,3048.4725061253016,3020.656064968359,2994.214339230823,2969.0154967382987,2944.9459044202745,2921.906917012456,2899.812345251303,2878.5864378538004,2858.162256915305,2838.480358045318,2819.487709055201,2801.136797209165,2783.384886867704,2766.193398079975,2749.527383199281,2733.355083514234,2717.6475516359424,2702.3783282629347,2687.523164180096,2673.05978009395,2658.9676582819093,2645.227861123283,2631.822872450225,2618.7364583557223,2605.9535446605946,2593.460108700171,2581.2430834661745,2569.2902724469386,2557.590273762851,2546.1324124042103,2534.906679553602,2523.9036781212017,2513.1145737440866,2502.5310506039577,2492.1452715050154,2481.949841727847,2471.9377762382064,2462.10246988342,2452.4376702552463,2442.9374529376,2433.596198891756,2424.4085737609653,2415.3695089020925,2406.474183973947,2397.71801093131,2389.09661929046,2380.605842546791,2372.241705637931,2364.0004133571147,2355.8783396316567,2347.8720175899844,2339.9781303485665,2332.1935024570203,2324.5150919456164,2316.939982924997,2309.465378692604,2302.088595304757,2294.8070555770687,2287.618283479342,2280.519898894221,2273.5096127115903,2266.585222233175,2259.7446068641275,2252.985724070292,2246.3066055817208,2239.705353824629,2233.180138565473,2226.729193752195,2220.35081453884,2214.043354480961,2207.805222890095,2201.634882336668,2195.5308462913563,2189.49167689587,2183.515982854638,2177.602417439644,2171.749676601189,2165.9564971778973,2160.221655199752,2154.5439642784204,2148.9222740795467,2143.355468872014,2137.84246614958
10,1,video5,4055.2279117484113,3714.437900864617,3510.9914999587686,3364.7667868482977,3250.2562699781383,3155.9792091727595,3075.7625118439137,3005.897434152428,2943.978601310489,2888.355797059227,2837.847017602378,2791.5762080003697,2748.875795657837,2709.2252331530763,2672.2106673164126,2637.4975712316545,2604.8116361351385,2573.925098881974,2544.646747451382,2516.814476555688,2447.612647130916,2423.19809117834,2399.828347585388,2377.416060898285,2355.8844531705986,2335.1656778376023,2315.1994823377245,2295.932112429268,2277.315407558856,2259.3060486099384,2241.8649282009774,2224.9566203058203,2208.548930951573,2192.6125155462028,2177.1205513072723,2162.0484555271587,2147.3736421791486,2133.075310762196,2119.134262386669,2105.532738985321,2092.2542822418736,2079.2836094019,2066.606503595556,2054.20971668142,2042.080882932517,2030.208442142627,2018.581570944108,2007.1901213057456,1996.024565327341,1985.0759455720631,1974.3358302823297,1963.796272913448,1953.449775494371,1943.2892553887648,1933.3080150842225,1923.4997146840728,1913.8583468164368,1904.37821370979,1895.0539062140283,1885.88028457204,1876.8524607691595,1867.9657823074624,1859.215817268896,1850.5983405461848,1842.109321133524,1833.7449103805045,1825.5014311229445,1817.3753676130484,1809.363356179344,1801.4621765537647,1793.6687438094125,1785.9801008580655,1778.3934114613735,1770.9059537140708,1763.515113961405,1756.218381116473,1749.0133413462988,1741.8976730982731,1734.8691424410715,1727.9255986964972,1721.0649703406525,1714.2852611547694,1707.5845466076105,1700.9609704529346,1694.4127415268176,1687.9381307309256,1681.5354681888705,1675.2031405638852,1668.939588526951,1662.7433043653143,1656.6128297221833,1650.5467534590362,1644.5437096326154,1638.602375579351,1632.72147010035,1626.8997517407483,1621.136017157554,1615.4290995705742,1609.777867291407,1604.1812223257843
11,1,video2,1752.7847276149369,1546.9212740608716,1425.1692456322394,1338.1840737874077,1270.3676293214412,1214.7324503785276,1167.5350449590674,1126.5330107853017,1090.2756503208614,1057.769884033379,1028.3057760822244,1001.358066934404,976.527131572618,953.5018102878462,932.0350521275446,911.9274090466834,893.0155259925504,875.1639146915952,858.2589468937839,842.2043848165642,826.9179994050676,812.3289732459352,798.375879213319,785.0050880968745,772.169500343343,759.8275257947425,747.9422553853303,736.4807830028315,725.4136459687563,714.7143600658378,704.3590305558876,694.3260247477594,684.5956947796659,675.1501416443446,665.9730133022709,657.0493311362166,648.3653401002614,639.9083787820773,631.6667662832781,623.6297033700042,615.7871857853933,608.1299279702944,600.6492957269172,593.3372465953355,586.1862769057161,579.18937462856,572.3399772768421,565.6319342237539,559.0594728913691,552.617168342383,546.2999158716999,540.102906249497,534.0216033135304,528.0517236480099,522.1892181200528,516.4302550734259,510.7712050041097,505.2086265635884,499.73925375399136,494.3599841953411,489.0678683588585,483.86009967237936,478.7340054143917,473.6870383224371,468.71676884958015,463.8208780098042,458.9971507593296,454.24346986638346,449.5578102267365,444.9382335866878,440.3828836388777,435.8899814597822,431.45782126065626,427.08476642646445,422.769245819634,418.5097503276775,414.3048296356001,410.15308920576064,406.0531874493683,402.0038330751799,398.0037826022802,394.051838024844,390.1468446179077,386.2876888740269,382.4732965615519,378.7026308960352,374.9746908169298,371.2885093623732,367.6431521354713,364.0377158558924,360.4713269912266,356.9431404628056,353.4523384212452,349.99812908718326,346.57974565314225,343.19644524266346,339.8475079231451,336.53223576913945,333.2499519729923,330.0
12,2,video3,3854.143703790407,3385.5872206841045,3108.118607730421,2909.719498805381,2754.946299507259,2627.9112520550552,2520.0983951174,2426.40449768761,2343.526949768793,2269.2042644209328,2201.819314306373,2140.1753517225,2083.361676298376,2030.6690489984617,1981.5342529040352,1935.5025165227207,1892.201306239603,1851.3215926441217,1812.6041692311007,1775.8294708860778,1740.809869367138,1707.383755699955,1675.4109338629728,1644.7689916366623,1615.3504098221156,1587.060236485106,1559.814198595341,1533.5371558615368,1508.1618249023118,1483.6277189113698,1459.8802605371825,1436.8700350733498,1414.552158127573,1392.8857373234998,1371.8334117284858,1351.360955908634,1331.4369380187202,1312.032423307051,1293.1207159789396,1274.677133609803,1256.678809300572,1239.1045175767997,1221.934520689961,1205.1504325155586,1188.7350976830176,1172.6724839351732,1156.9475860156922,1141.546339633097,1126.455544258658,1111.662793690994,1097.1564134676055,1082.9254043281755,1068.9593910403878,1055.2485759887727,1041.7836970040007,1028.555988975721,1015.5571488484146,1002.7793036485828,990.2149812332676,977.8570834865212,965.6988617217814,953.7338940757644,941.9560647032037,930.3595446030872,918.9387739248472,907.6884456196684,896.6034903157783,885.6790623094103,874.9105265740125,864.2934467000367,853.8235736865429,843.4968355132146,833.3093274285196,823.2573028957195,813.3371651439883,803.54545927664,793.8788648929494,784.3341891840345,774.908360466508,765.5984221211446,756.4015269064078,747.3149316193483,738.3359920786853,729.4621584070185,720.6909705910082,712.0200543000783,703.4471169457709,694.96994396529,686.5863953141583,678.2944021539286,670.0919637221239,661.9771443724908,653.9480707744993,646.0029292620345,638.139963321696,630.3574712120519,622.6538037057305,615.02736194678,607.4765954163292,600.0
13,2,video7,641.5170885469839,625.3530157448677,618.6851422327873,615.5875261323381,614.3001614353165,614.0754515905734,614.5319762892758,615.4516067205182,616.6994026148965,618.1869416820805,619.8536771428817,621.6566851630997,623.5646695121773,625.5542783934582,627.6077480279497,629.7113429493793,631.8542933756391,634.0280530059413,636.2257692827634,638.44189804693,640.6719184765847,642.9121190300381,645.1594345344082,647.4113206904874,649.6656563354899,651.9206665618158,654.1748616887778,656.4269884129757,658.6759904063489,660.9209763095396,663.1611935624037,665.3960068774738,667.6248804330739,669.8473630663578,672.0630759009608,674.2717019620281,676.4729774224656,678.6666841949453,680.8526436395648,683.0307112005908,685.2007718202592,687.3627360051084,689.5165364423816,691.6621250818025,693.7994706124246,695.9285562759607,698.0493779675746,700.1619425829819,702.2662665771768,704.3623747054725,706.4502989219907,708.5300774144602,710.6017537572773,712.6653761674079,714.7209968498859,716.7686714215392,718.8084584031325,720.8404187714495,722.8646155639865,724.88111352989,726.8899788215986,728.8912787223759,730.8850814055259,732.8714557216085,734.8504710104312,736.8221969350006,738.7867033349353,740.7440600971636,742.6943370419785,744.6376038227439,746.5739298377543,748.5033841529128,750.4260354340548,752.3419518878698,754.2512012104849,756.1538505428975,758.0499664325155,759.9396148001445,761.8228609118553,763.6997693551896,765.5704040192566,767.4348280782921,769.2931039783152,771.1452934265474,772.9914573832925,774.8316560560143,776.6659488953669,778.4943945929737,780.3170510807377,782.1339755315448,783.9452243611662,785.7508532312467,787.5509170532441,789.3454699932,791.1345654772506,792.9182561977805,794.6965941201317,796.4696304898066,798.2374158400837,800.0
14,2,video12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2,video4,216.23532076019825,217.6751318660784,218.52666680182608,219.1350419859924,219.6093508942405,219.99846390646627,220.3285630441154,220.6153316917208,220.8689160427328,221.0962617055877,221.3023339788374,221.49080653304367,221.6644743496768,221.82551368293355,221.97565240971016,222.1162854716796,222.248555375756,222.37340972831456,222.4916432465016,222.60392901835547,222.7108421547294,222.81287795333893,222.91046603613228,223.00398148635665,223.0937537187708,223.1800736153662,223.2631993185273,223.3433609739409,223.42076464388265,223.4955955592397,223.568020840056,223.6381917855954,223.70624581320487,223.7723081087247,223.83649303848705,223.89890536309449,223.9596412854793,224.01878935968915,224.07643128204728,224.13264258250595,224.1874932309404,224.2410481706464,224.293367789292,224.34450833592444,224.39452229128747,224.4434586975873,224.4913634529255,224.5382795748492,224.58424743682733,224.62930498092737,224.6734879095089,224.7168298583748,224.7593625534903,224.8011159531092,224.84211837690864,224.88239662353152,224.9219760777661,224.9608808084394,224.9991336579739,225.03675632444708,225.0737694368933,225.1101926245072,225.14604458033048,225.1813431199428,225.2161052356204,225.25034714637525,225.28408434424625,225.31733163717425,225.35010318875885,225.38241255516644,225.41427271942968,225.44569612335795,225.4766946972552,225.50727988762367,225.5374626830161,225.5672536381802,225.59666289663423,225.6257002117885,225.65437496672908,225.68269619275992,225.71067258679943,225.7383125277126,225.76562409165768,225.7926150665172,225.8192929654782,225.84566503982188,225.87173829097588,225.89751948188143,225.9230151477201,225.9482316060436,225.97317496634668,225.99785113911813,226.02226584440504,226.0464246199204,226.0703328287234,226.0939956664997,226.1174181684655,226.1406052159183,226.1635615424578,226.18629173989456
